Sample Name	Assay Name	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Date	Country	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)	 Characteristics [Collection site longitude (VBcv:0000816)
18528	18528 collection		animal shed resting		house resting inside						1991-10-00/1991-10-00	India	GAZ	00002839	25.182	81.615
18529	18529 collection		animal shed resting		house resting inside						1991-11-00/1991-11-00	India	GAZ	00002839	25.182	81.615
18530	18530 collection		animal shed resting		house resting inside						1991-12-00/1991-12-00	India	GAZ	00002839	25.182	81.615
18531	18531 collection		animal shed resting		house resting inside						1992-01-00/1992-01-00	India	GAZ	00002839	25.182	81.615
18532	18532 collection		animal shed resting		house resting inside						1992-02-00/1992-02-00	India	GAZ	00002839	25.182	81.615
18533	18533 collection		animal shed resting		house resting inside						1992-03-00/1992-03-00	India	GAZ	00002839	25.182	81.615
18534	18534 collection		animal shed resting		house resting inside						1992-04-00/1992-04-00	India	GAZ	00002839	25.182	81.615
18535	18535 collection		animal shed resting		house resting inside						1992-05-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18536	18536 collection		animal shed resting		house resting inside						1992-06-00/1992-06-00	India	GAZ	00002839	25.182	81.615
18537	18537 collection		animal shed resting		house resting inside						1991-07-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18538	18538 collection		animal shed resting		house resting inside						1991-07-00/1991-07-00	India	GAZ	00002839	25.182	81.615
18539	18539 collection		animal shed resting		house resting inside						1991-08-00/1991-08-00	India	GAZ	00002839	25.182	81.615
18540	18540 collection		animal shed resting		house resting inside						1991-09-00/1991-09-00	India	GAZ	00002839	25.182	81.615
18541	18541 collection		animal shed resting		house resting inside						1991-10-00/1991-10-00	India	GAZ	00002839	25.182	81.615
18542	18542 collection		animal shed resting		house resting inside						1991-11-00/1991-11-00	India	GAZ	00002839	25.182	81.615
18543	18543 collection		animal shed resting		house resting inside						1991-12-00/1991-12-00	India	GAZ	00002839	25.182	81.615
18544	18544 collection		animal shed resting		house resting inside						1992-01-00/1992-01-00	India	GAZ	00002839	25.182	81.615
18545	18545 collection		animal shed resting		house resting inside						1992-02-00/1992-02-00	India	GAZ	00002839	25.182	81.615
18546	18546 collection		animal shed resting		house resting inside						1992-03-00/1992-03-00	India	GAZ	00002839	25.182	81.615
18547	18547 collection		animal shed resting		house resting inside						1992-04-00/1992-04-00	India	GAZ	00002839	25.182	81.615
18548	18548 collection		animal shed resting		house resting inside						1992-05-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18549	18549 collection		animal shed resting		house resting inside						1992-06-00/1992-06-00	India	GAZ	00002839	25.182	81.615
18550	18550 collection		animal shed resting		house resting inside						1991-07-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18551	18551 collection		animal shed resting		house resting inside						1991-07-00/1991-07-00	India	GAZ	00002839	25.182	81.615
18552	18552 collection		animal shed resting		house resting inside						1991-08-00/1991-08-00	India	GAZ	00002839	25.182	81.615
18553	18553 collection		animal shed resting		house resting inside						1991-09-00/1991-09-00	India	GAZ	00002839	25.182	81.615
18554	18554 collection		animal shed resting		house resting inside						1991-10-00/1991-10-00	India	GAZ	00002839	25.182	81.615
18555	18555 collection		animal shed resting		house resting inside						1991-11-00/1991-11-00	India	GAZ	00002839	25.182	81.615
18556	18556 collection		animal shed resting		house resting inside						1991-12-00/1991-12-00	India	GAZ	00002839	25.182	81.615
18557	18557 collection		animal shed resting		house resting inside						1992-01-00/1992-01-00	India	GAZ	00002839	25.182	81.615
18558	18558 collection		animal shed resting		house resting inside						1992-02-00/1992-02-00	India	GAZ	00002839	25.182	81.615
18559	18559 collection		animal shed resting		house resting inside						1992-03-00/1992-03-00	India	GAZ	00002839	25.182	81.615
18560	18560 collection		animal shed resting		house resting inside						1992-04-00/1992-04-00	India	GAZ	00002839	25.182	81.615
18561	18561 collection		animal shed resting		house resting inside						1992-05-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18562	18562 collection		animal shed resting		house resting inside						1992-06-00/1992-06-00	India	GAZ	00002839	25.182	81.615
18563	18563 collection		animal shed resting		house resting inside						1991-07-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18564	18564 collection		animal shed resting		house resting inside						1991-07-00/1991-07-00	India	GAZ	00002839	25.182	81.615
18565	18565 collection		animal shed resting		house resting inside						1991-08-00/1991-08-00	India	GAZ	00002839	25.182	81.615
18566	18566 collection		animal shed resting		house resting inside						1991-09-00/1991-09-00	India	GAZ	00002839	25.182	81.615
18567	18567 collection		animal shed resting		house resting inside						1991-10-00/1991-10-00	India	GAZ	00002839	25.182	81.615
18568	18568 collection		animal shed resting		house resting inside						1991-11-00/1991-11-00	India	GAZ	00002839	25.182	81.615
18569	18569 collection		animal shed resting		house resting inside						1991-12-00/1991-12-00	India	GAZ	00002839	25.182	81.615
18570	18570 collection		animal shed resting		house resting inside						1992-01-00/1992-01-00	India	GAZ	00002839	25.182	81.615
18571	18571 collection		animal shed resting		house resting inside						1992-02-00/1992-02-00	India	GAZ	00002839	25.182	81.615
18572	18572 collection		animal shed resting		house resting inside						1992-03-00/1992-03-00	India	GAZ	00002839	25.182	81.615
18573	18573 collection		animal shed resting		house resting inside						1992-04-00/1992-04-00	India	GAZ	00002839	25.182	81.615
18574	18574 collection		animal shed resting		house resting inside						1992-05-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18575	18575 collection		animal shed resting		house resting inside						1992-06-00/1992-06-00	India	GAZ	00002839	25.182	81.615
18576	18576 collection		animal shed resting		house resting inside						1991-07-00/1992-05-00	India	GAZ	00002839	25.182	81.615
18663	18663 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-01-00/1997-01-00	Thailand	GAZ	00003744	14.7	99.115
18664	18664 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-02-00/1997-02-00	Thailand	GAZ	00003744	14.7	99.115
18665	18665 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-03-00/1997-03-00	Thailand	GAZ	00003744	14.7	99.115
18666	18666 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-04-00/1997-04-00	Thailand	GAZ	00003744	14.7	99.115
18667	18667 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-05-00/1997-05-00	Thailand	GAZ	00003744	14.7	99.115
18668	18668 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-06-00/1997-06-00	Thailand	GAZ	00003744	14.7	99.115
18669	18669 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-07-00/1997-07-00	Thailand	GAZ	00003744	14.7	99.115
18670	18670 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-08-00/1997-08-00	Thailand	GAZ	00003744	14.7	99.115
18671	18671 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-09-00/1997-09-00	Thailand	GAZ	00003744	14.7	99.115
18672	18672 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-10-00/1997-10-00	Thailand	GAZ	00003744	14.7	99.115
18673	18673 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-11-00/1997-11-00	Thailand	GAZ	00003744	14.7	99.115
18674	18674 collection		man biting indoors		man biting outdoors		animal baited net trap				1997-12-00/1997-12-00	Thailand	GAZ	00003744	14.7	99.115
18675	18675 collection		light trap		larval collection						1999-04-00/1999-04-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18676	18676 collection		light trap		larval collection						1999-05-00/1999-05-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18677	18677 collection		light trap		larval collection						1999-06-00/1999-06-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18678	18678 collection		light trap		larval collection						1999-07-00/1999-07-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18679	18679 collection		light trap		larval collection						1999-08-00/1999-08-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18680	18680 collection		light trap		larval collection						1999-09-00/1999-09-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18681	18681 collection		light trap		larval collection						1999-10-00/1999-10-00	Republic of Korea	GAZ	00002802	37.9333	126.8333
18682	18682 collection		animal baited net trap		larval collection						1988-04-00/1988-04-00	Malaysia	GAZ	00003902	5.5667	100.3667
18683	18683 collection		animal baited net trap		larval collection						1988-05-00/1988-05-00	Malaysia	GAZ	00003902	5.5667	100.3667
18684	18684 collection		animal baited net trap		larval collection						1988-06-00/1988-06-00	Malaysia	GAZ	00003902	5.5667	100.3667
18685	18685 collection		animal baited net trap		larval collection						1988-07-00/1988-07-00	Malaysia	GAZ	00003902	5.5667	100.3667
18686	18686 collection		animal baited net trap		larval collection						1988-08-00/1988-08-00	Malaysia	GAZ	00003902	5.5667	100.3667
18687	18687 collection		animal baited net trap		larval collection						1988-09-00/1988-09-00	Malaysia	GAZ	00003902	5.5667	100.3667
18688	18688 collection		animal baited net trap		larval collection						1988-10-00/1988-10-00	Malaysia	GAZ	00003902	5.5667	100.3667
18689	18689 collection		animal baited net trap		larval collection						1988-11-00/1988-11-00	Malaysia	GAZ	00003902	5.5667	100.3667
18690	18690 collection		animal baited net trap		larval collection						1988-12-00/1988-12-00	Malaysia	GAZ	00003902	5.5667	100.3667
18691	18691 collection		animal baited net trap		larval collection						1989-01-00/1989-01-00	Malaysia	GAZ	00003902	5.5667	100.3667
18692	18692 collection		animal baited net trap		larval collection						1989-02-00/1989-02-00	Malaysia	GAZ	00003902	5.5667	100.3667
18693	18693 collection		animal baited net trap		larval collection						1989-03-00/1989-03-00	Malaysia	GAZ	00003902	5.5667	100.3667
18694	18694 collection		animal baited net trap		larval collection						1989-04-00/1989-04-00	Malaysia	GAZ	00003902	5.5667	100.3667
18721	18721 collection		animal baited net trap		larval collection						1988-04-00/1988-04-00	Malaysia	GAZ	00003902	5.5667	100.3667
18722	18722 collection		animal baited net trap		larval collection						1988-05-00/1988-05-00	Malaysia	GAZ	00003902	5.5667	100.3667
18723	18723 collection		animal baited net trap		larval collection						1988-06-00/1988-06-00	Malaysia	GAZ	00003902	5.5667	100.3667
18724	18724 collection		animal baited net trap		larval collection						1988-07-00/1988-07-00	Malaysia	GAZ	00003902	5.5667	100.3667
18725	18725 collection		animal baited net trap		larval collection						1988-08-00/1988-08-00	Malaysia	GAZ	00003902	5.5667	100.3667
18726	18726 collection		animal baited net trap		larval collection						1988-09-00/1988-09-00	Malaysia	GAZ	00003902	5.5667	100.3667
18727	18727 collection		animal baited net trap		larval collection						1988-10-00/1988-10-00	Malaysia	GAZ	00003902	5.5667	100.3667
18728	18728 collection		animal baited net trap		larval collection						1988-11-00/1988-11-00	Malaysia	GAZ	00003902	5.5667	100.3667
18729	18729 collection		animal baited net trap		larval collection						1988-12-00/1988-12-00	Malaysia	GAZ	00003902	5.5667	100.3667
18730	18730 collection		animal baited net trap		larval collection						1989-01-00/1989-01-00	Malaysia	GAZ	00003902	5.5667	100.3667
18731	18731 collection		animal baited net trap		larval collection						1989-02-00/1989-02-00	Malaysia	GAZ	00003902	5.5667	100.3667
18732	18732 collection		animal baited net trap		larval collection						1989-03-00/1989-03-00	Malaysia	GAZ	00003902	5.5667	100.3667
18733	18733 collection		animal baited net trap		larval collection						1989-04-00/1989-04-00	Malaysia	GAZ	00003902	5.5667	100.3667
18734	18734 collection		animal baited net trap		larval collection						1988-04-00/1988-04-00	Malaysia	GAZ	00003902	5.158	100.436
18735	18735 collection		animal baited net trap		larval collection						1988-05-00/1988-05-00	Malaysia	GAZ	00003902	5.158	100.436
18736	18736 collection		animal baited net trap		larval collection						1988-06-00/1988-06-00	Malaysia	GAZ	00003902	5.158	100.436
18737	18737 collection		animal baited net trap		larval collection						1988-07-00/1988-07-00	Malaysia	GAZ	00003902	5.158	100.436
18738	18738 collection		animal baited net trap		larval collection						1988-08-00/1988-08-00	Malaysia	GAZ	00003902	5.158	100.436
18739	18739 collection		animal baited net trap		larval collection						1988-09-00/1988-09-00	Malaysia	GAZ	00003902	5.158	100.436
18740	18740 collection		animal baited net trap		larval collection						1988-10-00/1988-10-00	Malaysia	GAZ	00003902	5.158	100.436
18741	18741 collection		animal baited net trap		larval collection						1988-11-00/1988-11-00	Malaysia	GAZ	00003902	5.158	100.436
18742	18742 collection		animal baited net trap		larval collection						1988-12-00/1988-12-00	Malaysia	GAZ	00003902	5.158	100.436
18743	18743 collection		animal baited net trap		larval collection						1989-01-00/1989-01-00	Malaysia	GAZ	00003902	5.158	100.436
18744	18744 collection		animal baited net trap		larval collection						1989-02-00/1989-02-00	Malaysia	GAZ	00003902	5.158	100.436
18745	18745 collection		animal baited net trap		larval collection						1989-03-00/1989-03-00	Malaysia	GAZ	00003902	5.158	100.436
18746	18746 collection		animal baited net trap		larval collection						1989-04-00/1989-04-00	Malaysia	GAZ	00003902	5.158	100.436
18773	18773 collection		animal baited net trap		larval collection						1988-04-00/1988-04-00	Malaysia	GAZ	00003902	5.158	100.436
18774	18774 collection		animal baited net trap		larval collection						1988-05-00/1988-05-00	Malaysia	GAZ	00003902	5.158	100.436
18775	18775 collection		animal baited net trap		larval collection						1988-06-00/1988-06-00	Malaysia	GAZ	00003902	5.158	100.436
18776	18776 collection		animal baited net trap		larval collection						1988-07-00/1988-07-00	Malaysia	GAZ	00003902	5.158	100.436
18777	18777 collection		animal baited net trap		larval collection						1988-08-00/1988-08-00	Malaysia	GAZ	00003902	5.158	100.436
18778	18778 collection		animal baited net trap		larval collection						1988-09-00/1988-09-00	Malaysia	GAZ	00003902	5.158	100.436
18779	18779 collection		animal baited net trap		larval collection						1988-10-00/1988-10-00	Malaysia	GAZ	00003902	5.158	100.436
18780	18780 collection		animal baited net trap		larval collection						1988-11-00/1988-11-00	Malaysia	GAZ	00003902	5.158	100.436
18781	18781 collection		animal baited net trap		larval collection						1988-12-00/1988-12-00	Malaysia	GAZ	00003902	5.158	100.436
18782	18782 collection		animal baited net trap		larval collection						1989-01-00/1989-01-00	Malaysia	GAZ	00003902	5.158	100.436
18783	18783 collection		animal baited net trap		larval collection						1989-02-00/1989-02-00	Malaysia	GAZ	00003902	5.158	100.436
18784	18784 collection		animal baited net trap		larval collection						1989-03-00/1989-03-00	Malaysia	GAZ	00003902	5.158	100.436
18785	18785 collection		animal baited net trap		larval collection						1989-04-00/1989-04-00	Malaysia	GAZ	00003902	5.158	100.436
18787	18787 collection		larval collection								1995-02-00/1995-02-00	India	GAZ	00002839	22.575	88.357
18788	18788 collection		larval collection								1995-03-00/1995-03-00	India	GAZ	00002839	22.575	88.357
18789	18789 collection		larval collection								1995-04-00/1995-04-00	India	GAZ	00002839	22.575	88.357
18790	18790 collection		larval collection								1995-05-00/1995-05-00	India	GAZ	00002839	22.575	88.357
18791	18791 collection		larval collection								1995-06-00/1995-06-00	India	GAZ	00002839	22.575	88.357
18792	18792 collection		larval collection								1995-07-00/1995-07-00	India	GAZ	00002839	22.575	88.357
18793	18793 collection		larval collection								1995-08-00/1995-08-00	India	GAZ	00002839	22.575	88.357
18794	18794 collection		larval collection								1995-09-00/1995-09-00	India	GAZ	00002839	22.575	88.357
18795	18795 collection		larval collection								1995-10-00/1995-10-00	India	GAZ	00002839	22.575	88.357
18796	18796 collection		larval collection								1995-11-00/1995-11-00	India	GAZ	00002839	22.575	88.357
18797	18797 collection		larval collection								1995-12-00/1995-12-00	India	GAZ	00002839	22.575	88.357
18798	18798 collection		larval collection								1996-01-00/1996-01-00	India	GAZ	00002839	22.575	88.357
18799	18799 collection		larval collection								1995-02-00/1996-01-00	India	GAZ	00002839	22.575	88.357
18900	18900 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18901	18901 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18902	18902 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18903	18903 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18904	18904 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18905	18905 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18906	18906 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18907	18907 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18908	18908 collection		larval collection		man biting		animal biting		house resting inside		1983-01-00/1988-01-00	India	GAZ	00002839	25.684	93.928
18990	18990 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18991	18991 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18992	18992 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18993	18993 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18994	18994 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18995	18995 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18996	18996 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18997	18997 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	13.083	99.4376
18998	18998 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
18999	18999 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19000	19000 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19001	19001 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1992-10-00	Thailand	GAZ	00003744	12.532	99.55
19002	19002 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-11-00/1992-11-00	Thailand	GAZ	00003744	12.532	99.55
19003	19003 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-12-00/1992-12-00	Thailand	GAZ	00003744	12.532	99.55
19004	19004 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-01-00/1993-01-00	Thailand	GAZ	00003744	12.532	99.55
19005	19005 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-02-00/1993-02-00	Thailand	GAZ	00003744	12.532	99.55
19006	19006 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-03-00/1993-03-00	Thailand	GAZ	00003744	12.532	99.55
19007	19007 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-04-00/1993-04-00	Thailand	GAZ	00003744	12.532	99.55
19008	19008 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-05-00/1993-05-00	Thailand	GAZ	00003744	12.532	99.55
19009	19009 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-06-00/1993-06-00	Thailand	GAZ	00003744	12.532	99.55
19010	19010 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-07-00/1993-07-00	Thailand	GAZ	00003744	12.532	99.55
19011	19011 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-08-00/1993-08-00	Thailand	GAZ	00003744	12.532	99.55
19012	19012 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-09-00/1993-09-00	Thailand	GAZ	00003744	12.532	99.55
19013	19013 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19014	19014 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19015	19015 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1992-10-00	Thailand	GAZ	00003744	12.532	99.55
19016	19016 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-11-00/1992-11-00	Thailand	GAZ	00003744	12.532	99.55
19017	19017 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-12-00/1992-12-00	Thailand	GAZ	00003744	12.532	99.55
19018	19018 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-01-00/1993-01-00	Thailand	GAZ	00003744	12.532	99.55
19019	19019 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-02-00/1993-02-00	Thailand	GAZ	00003744	12.532	99.55
19020	19020 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-03-00/1993-03-00	Thailand	GAZ	00003744	12.532	99.55
19021	19021 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-04-00/1993-04-00	Thailand	GAZ	00003744	12.532	99.55
19022	19022 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-05-00/1993-05-00	Thailand	GAZ	00003744	12.532	99.55
19023	19023 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-06-00/1993-06-00	Thailand	GAZ	00003744	12.532	99.55
19024	19024 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-07-00/1993-07-00	Thailand	GAZ	00003744	12.532	99.55
19025	19025 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-08-00/1993-08-00	Thailand	GAZ	00003744	12.532	99.55
19026	19026 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-09-00/1993-09-00	Thailand	GAZ	00003744	12.532	99.55
19027	19027 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19028	19028 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19029	19029 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19030	19030 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1992-10-00	Thailand	GAZ	00003744	12.532	99.55
19031	19031 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-11-00/1992-11-00	Thailand	GAZ	00003744	12.532	99.55
19032	19032 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-12-00/1992-12-00	Thailand	GAZ	00003744	12.532	99.55
19033	19033 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-01-00/1993-01-00	Thailand	GAZ	00003744	12.532	99.55
19034	19034 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-02-00/1993-02-00	Thailand	GAZ	00003744	12.532	99.55
19035	19035 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-03-00/1993-03-00	Thailand	GAZ	00003744	12.532	99.55
19036	19036 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-04-00/1993-04-00	Thailand	GAZ	00003744	12.532	99.55
19037	19037 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-05-00/1993-05-00	Thailand	GAZ	00003744	12.532	99.55
19038	19038 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-06-00/1993-06-00	Thailand	GAZ	00003744	12.532	99.55
19039	19039 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-07-00/1993-07-00	Thailand	GAZ	00003744	12.532	99.55
19040	19040 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-08-00/1993-08-00	Thailand	GAZ	00003744	12.532	99.55
19041	19041 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-09-00/1993-09-00	Thailand	GAZ	00003744	12.532	99.55
19042	19042 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1993-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19043	19043 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19044	19044 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	12.532	99.55
19045	19045 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19046	19046 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19047	19047 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19048	19048 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19049	19049 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19050	19050 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19051	19051 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19052	19052 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	11.939	99.642
19053	19053 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19054	19054 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19055	19055 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19056	19056 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19057	19057 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19058	19058 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19059	19059 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19060	19060 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	10.7917	99.2083
19061	19061 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	9.799	98.8
19062	19062 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	9.799	98.8
19063	19063 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	9.799	98.8
19064	19064 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	9.799	98.8
19065	19065 collection		man biting outdoors		animal baited net trap		carbon dioxide baited net trap				1992-10-00/1993-10-00	Thailand	GAZ	00003744	9.799	98.8
